doy_local,T_soil_5,T_soil_15,T_soil_25,swc_10,swc_30
101.3854167,14.795,15.0275,15.065,21.1325,30.3475
101.3958333,14.785,15.01,15.05,21.24,30.35
101.40625,14.755,14.995,15.04,20.1925,30.3525
101.4166667,14.725,14.98,15.03,19.145,30.355
101.4270833,14.6775,14.9575,15.0125,19.1575,30.3525
101.4375,14.63,14.935,14.995,19.17,30.35
101.4479167,14.5825,14.915,14.985,18.985,30.3475
101.4583333,14.535,14.895,14.975,18.8,30.345
101.46875,14.49,14.865,14.9575,19.3125,30.3425
101.4791667,14.445,14.835,14.94,19.825,30.34
101.4895833,14.42,14.815,14.9275,20.8325,30.335
101.5,14.395,14.795,14.915,21.84,30.33
101.5104167,14.385,14.77,14.9025,22.845,30.33
101.5208333,14.375,14.745,14.89,23.85,30.33
101.53125,14.3725,14.725,14.875,24.6525,30.33
101.5416667,14.37,14.705,14.86,25.455,30.33
101.5520833,14.38,14.695,14.8475,26.9925,30.33
101.5625,14.39,14.685,14.835,28.53,30.33
101.5729167,14.415,14.68,14.8275,30.2025,30.3275
101.5833333,14.44,14.675,14.82,31.875,30.325
101.59375,14.485,14.68,14.82,29.975,30.3225
101.6041667,14.53,14.685,14.82,28.075,30.32
101.6145833,14.565,14.6975,14.82,26.3525,30.315
101.625,14.6,14.71,14.82,24.63,30.31
101.6354167,14.6275,14.71,14.81,23.995,30.3
101.6458333,14.655,14.71,14.8,23.36,30.29
101.65625,14.7025,14.7225,14.8,22.8275,30.27
101.6666667,14.75,14.735,14.8,22.295,30.25
101.6770833,14.83,14.7475,14.805,21.7375,30.2375
101.6875,14.91,14.76,14.81,21.18,30.225
101.6979167,14.9925,14.78,14.81,20.97,30.2125
101.7083333,15.075,14.8,14.81,20.76,30.2
101.71875,15.1625,14.8225,14.81,21.035,30.185
101.7291667,15.25,14.845,14.81,21.31,30.17
101.7395833,15.3375,14.855,14.7925,20.835,30.1525
101.75,15.425,14.865,14.775,20.36,30.135
101.7604167,15.5575,14.895,14.77,20.645,30.115
101.7708333,15.69,14.925,14.765,20.93,30.095
101.78125,15.8425,14.9725,14.775,20.925,30.08
101.7916667,15.995,15.02,14.785,20.92,30.065
101.8020833,16.1375,15.08,14.8025,20.8425,30.05
101.8125,16.28,15.14,14.82,20.765,30.035
101.8229167,16.4025,15.2075,14.84,20.3325,30.02
101.8333333,16.525,15.275,14.86,19.9,30.005
101.84375,16.625,15.3375,14.8825,19.71,29.9925
101.8541667,16.725,15.4,14.905,19.52,29.98
101.8645833,16.795,15.46,14.9275,19.4575,29.9675
101.875,16.865,15.52,14.95,19.395,29.955
101.8854167,16.9175,15.575,14.975,19.7825,29.9425
101.8958333,16.97,15.63,15,20.17,29.93
101.90625,17.0075,15.67,15.02,20.5075,29.9175
101.9166667,17.045,15.71,15.04,20.845,29.905
101.9270833,17.0625,15.755,15.075,19.935,29.895
101.9375,17.08,15.8,15.11,19.025,29.885
101.9479167,17.0675,15.8375,15.135,19.045,29.875
101.9583333,17.055,15.875,15.16,19.065,29.865
101.96875,17.02,15.9075,15.195,18.5875,29.8625
101.9791667,16.985,15.94,15.23,18.11,29.86
101.9895833,16.94,15.96,15.255,17.85,29.8575
102,16.895,15.98,15.28,17.59,29.855
102.0104167,16.87,16.01,15.3275,16.865,29.855
102.0208333,16.845,16.04,15.375,16.14,29.855
102.03125,16.7925,16.05,15.4,16.0375,29.8525
102.0416667,16.74,16.06,15.425,15.935,29.85
102.0520833,16.6575,16.0475,15.43,15.9225,29.8425
102.0625,16.575,16.035,15.435,15.91,29.835
102.0729167,16.4975,16.0175,15.44,15.9625,29.835
102.0833333,16.42,16,15.445,16.015,29.835
102.09375,16.3425,15.9775,15.45,16.095,29.8325
102.1041667,16.265,15.955,15.455,16.175,29.83
102.1145833,16.2025,15.9325,15.4575,15.8725,29.83
102.125,16.14,15.91,15.46,15.57,29.83
102.1354167,16.085,15.8875,15.4625,15.1525,29.825
102.1458333,16.03,15.865,15.465,14.735,29.82
102.15625,15.97,15.8325,15.46,14.73,29.815
102.1666667,15.91,15.8,15.455,14.725,29.81
102.1770833,15.8475,15.7675,15.4475,14.56225,29.805
102.1875,15.785,15.735,15.44,14.3995,29.8
102.1979167,15.725,15.7075,15.4275,14.24325,29.7975
102.2083333,15.665,15.68,15.415,14.087,29.795
102.21875,15.605,15.65,15.4025,14.09725,29.79
102.2291667,15.545,15.62,15.39,14.1075,29.785
102.2395833,15.4925,15.5925,15.385,13.32675,29.78
102.25,15.44,15.565,15.38,12.546,29.775
102.2604167,15.395,15.535,15.3725,12.406,29.77
102.2708333,15.35,15.505,15.365,12.266,29.765
102.28125,15.32,15.4875,15.3625,11.7905,29.7625
102.2916667,15.29,15.47,15.36,11.315,29.76
102.3020833,15.215,15.43,15.335,11.0945,29.7575
102.3125,15.14,15.39,15.31,10.874,29.755
102.3229167,15.0725,15.35,15.29,10.653,29.7475
102.3333333,15.005,15.31,15.27,10.432,29.74
102.34375,14.94,15.275,15.25,10.736,29.7375
102.3541667,14.875,15.24,15.23,11.04,29.735
102.3645833,14.8225,15.21,15.22,11.4425,29.7325
102.375,14.77,15.18,15.21,11.845,29.73
102.3854167,14.725,15.1475,15.195,11.95,29.7275
102.3958333,14.68,15.115,15.18,12.055,29.725
102.40625,14.6425,15.09,15.17,11.8475,29.7225
102.4166667,14.605,15.065,15.16,11.64,29.72
102.4270833,14.565,15.0425,15.15,11.302,29.715
102.4375,14.525,15.02,15.14,10.964,29.71
102.4479167,14.4575,14.975,15.11,11.472,29.7075
102.4583333,14.39,14.93,15.08,11.98,29.705
102.46875,14.335,14.8975,15.06,12.56,29.705
102.4791667,14.28,14.865,15.04,13.14,29.705
102.4895833,14.2325,14.825,15.0175,13.495,29.7
102.5,14.185,14.785,14.995,13.85,29.695
102.5104167,14.1375,14.7525,14.98,14.4775,29.695
102.5208333,14.09,14.72,14.965,15.105,29.695
102.53125,14.0475,14.6875,14.945,15.5725,29.6925
102.5416667,14.005,14.655,14.925,16.04,29.69
102.5520833,13.975,14.6225,14.9025,16.48,29.69
102.5625,13.945,14.59,14.88,16.92,29.69
102.5729167,13.93,14.565,14.8625,17.4825,29.69
102.5833333,13.915,14.54,14.845,18.045,29.69
102.59375,13.915,14.5175,14.835,17.6725,29.6875
102.6041667,13.915,14.495,14.825,17.3,29.685
102.6145833,13.9375,14.485,14.8125,16.5875,29.6825
102.625,13.96,14.475,14.8,15.875,29.68
102.6354167,13.98,14.46,14.7775,15.88,29.68
102.6458333,14,14.445,14.755,15.885,29.68
102.65625,14.06,14.45,14.7525,15.0875,29.675
102.6666667,14.12,14.455,14.75,14.29,29.67
102.6770833,14.1825,14.465,14.74,14.4425,29.66
102.6875,14.245,14.475,14.73,14.595,29.65
102.6979167,14.3175,14.495,14.73,14.5225,29.6425
102.7083333,14.39,14.515,14.73,14.45,29.635
102.71875,14.48,14.53,14.73,13.925,29.6225
102.7291667,14.57,14.545,14.73,13.4,29.61
102.7395833,14.685,14.5675,14.73,13.165,29.605
102.75,14.8,14.59,14.73,12.93,29.6
102.7604167,14.8975,14.62,14.73,12.885,29.6
102.7708333,14.995,14.65,14.73,12.84,29.6
102.78125,15.065,14.685,14.7325,12.9875,29.5975
102.7916667,15.135,14.72,14.735,13.135,29.595
102.8020833,15.2025,14.7525,14.74,13.18,29.5925
102.8125,15.27,14.785,14.745,13.225,29.59
102.8229167,15.3275,14.82,14.755,13.47,29.5875
102.8333333,15.385,14.855,14.765,13.715,29.585
102.84375,15.435,14.89,14.7775,13.86,29.5825
102.8541667,15.485,14.925,14.79,14.005,29.58
102.8645833,15.535,14.9575,14.8025,13.9675,29.58
102.875,15.585,14.99,14.815,13.93,29.58
102.8854167,15.6275,15.0225,14.8325,13.77,29.5775
102.8958333,15.67,15.055,14.85,13.61,29.575
102.90625,15.6875,15.0825,14.8625,13.4425,29.5775
102.9166667,15.705,15.11,14.875,13.275,29.58
102.9270833,15.7,15.13,14.885,13.285,29.58
102.9375,15.695,15.15,14.895,13.295,29.58
102.9479167,15.6775,15.165,14.905,13.3675,29.585
102.9583333,15.66,15.18,14.915,13.44,29.59
102.96875,15.635,15.1925,14.93,13.3175,29.59
102.9791667,15.61,15.205,14.945,13.195,29.59
102.9895833,15.5775,15.2075,14.9525,13.1475,29.5925
103,15.545,15.21,14.96,13.1,29.595
103.0104167,15.505,15.2075,14.965,13.0825,29.5925
103.0208333,15.465,15.205,14.97,13.065,29.59
103.03125,15.415,15.2,14.975,13.0325,29.59
103.0416667,15.365,15.195,14.98,13,29.59
103.0520833,15.3125,15.1775,14.98,12.9775,29.59
103.0625,15.26,15.16,14.98,12.955,29.59
103.0729167,15.21,15.1425,14.9825,12.865,29.59
103.0833333,15.16,15.125,14.985,12.775,29.59
103.09375,15.11,15.1025,14.9725,12.7075,29.5875
103.1041667,15.06,15.08,14.96,12.64,29.585
103.1145833,15.015,15.0625,14.9575,12.4375,29.585
103.125,14.97,15.045,14.955,12.235,29.585
103.1354167,14.9275,15.0275,14.9525,12.1075,29.585
103.1458333,14.885,15.01,14.95,11.98,29.585
103.15625,14.845,14.9925,14.95,11.7725,29.5825
103.1666667,14.805,14.975,14.95,11.565,29.58
103.1770833,14.7625,14.9575,14.945,11.22825,29.58
103.1875,14.72,14.94,14.94,10.8915,29.58
103.1979167,14.6625,14.915,14.9325,10.60375,29.58
103.2083333,14.605,14.89,14.925,10.316,29.58
103.21875,14.5225,14.8575,14.91,10.1985,29.5775
103.2291667,14.44,14.825,14.895,10.081,29.575
103.2395833,14.35,14.7875,14.8725,10.204,29.5725
103.25,14.26,14.75,14.85,10.327,29.57
103.2604167,14.1875,14.7125,14.84,10.45275,29.5675
103.2708333,14.115,14.675,14.83,10.5785,29.565
103.28125,14.06,14.64,14.8175,10.686,29.5675
103.2916667,14.005,14.605,14.805,10.7935,29.57
103.3020833,13.9575,14.565,14.785,11.12925,29.5675
103.3125,13.91,14.525,14.765,11.465,29.565
103.3229167,13.8725,14.4975,14.7475,11.8125,29.5625
103.3333333,13.835,14.47,14.73,12.16,29.56
103.34375,13.8125,14.44,14.715,12.5075,29.56
103.3541667,13.79,14.41,14.7,12.855,29.56
103.3645833,13.7725,14.385,14.685,13.08,29.5575
103.375,13.755,14.36,14.67,13.305,29.555
103.3854167,13.7275,14.3325,14.65,13.8675,29.555
103.3958333,13.7,14.305,14.63,14.43,29.555
103.40625,13.68,14.285,14.6175,14.8925,29.5525
103.4166667,13.66,14.265,14.605,15.355,29.55
103.4270833,13.63,14.24,14.585,15.7225,29.55
103.4375,13.6,14.215,14.565,16.09,29.55
103.4479167,13.575,14.195,14.555,16.4875,29.5475
103.4583333,13.55,14.175,14.545,16.885,29.545
103.46875,13.5225,14.1525,14.53,17.3125,29.5425
103.4791667,13.495,14.13,14.515,17.74,29.54
103.4895833,13.4775,14.11,14.4975,18.065,29.54
103.5,13.46,14.09,14.48,18.39,29.54
103.5104167,13.445,14.07,14.465,18.7425,29.54
103.5208333,13.43,14.05,14.45,19.095,29.54
103.53125,13.425,14.0325,14.4325,19.6375,29.54
103.5416667,13.42,14.015,14.415,20.18,29.54
103.5520833,13.4275,14.0025,14.405,20.4325,29.54
103.5625,13.435,13.99,14.395,20.685,29.54
103.5729167,13.4475,13.98,14.3825,20.6775,29.5375
103.5833333,13.46,13.97,14.37,20.67,29.535
103.59375,13.48,13.965,14.36,20.3575,29.535
103.6041667,13.5,13.96,14.35,20.045,29.535
103.6145833,13.52,13.95,14.3325,20.375,29.5325
103.625,13.54,13.94,14.315,20.705,29.53
103.6354167,13.5825,13.945,14.3025,21.645,29.5275
103.6458333,13.625,13.95,14.29,22.585,29.525
103.65625,13.6675,13.9625,14.29,22.2025,29.515
103.6666667,13.71,13.975,14.29,21.82,29.505
103.6770833,13.805,13.995,14.3025,20.7125,29.5
103.6875,13.9,14.015,14.315,19.605,29.495
103.6979167,14,14.0325,14.31,19.8375,29.4925
103.7083333,14.1,14.05,14.305,20.07,29.49
103.71875,14.21,14.08,14.3075,19.9525,29.485
103.7291667,14.32,14.11,14.31,19.835,29.48
103.7395833,14.43,14.145,14.3125,20.185,29.4775
103.75,14.54,14.18,14.315,20.535,29.475
103.7604167,14.635,14.21,14.3025,21.2375,29.47
103.7708333,14.73,14.24,14.29,21.94,29.465
103.78125,14.84,14.2625,14.28,21.92,29.455
103.7916667,14.95,14.285,14.27,21.9,29.445
103.8020833,15.13,14.3375,14.275,21.3025,29.4275
103.8125,15.31,14.39,14.28,20.705,29.41
103.8229167,15.585,14.475,14.3225,18.8325,29.4025
103.8333333,15.86,14.56,14.365,16.96,29.395
103.84375,16.0075,14.6425,14.3825,16.85,29.3975
103.8541667,16.155,14.725,14.4,16.74,29.4
103.8645833,16.1975,14.805,14.4225,16.8125,29.3975
103.875,16.24,14.885,14.445,16.885,29.395
103.8854167,16.24,14.9475,14.4725,16.91,29.3975
103.8958333,16.24,15.01,14.5,16.935,29.4
103.90625,16.2275,15.0575,14.5275,17.1525,29.4
103.9166667,16.215,15.105,14.555,17.37,29.4
103.9270833,16.2025,15.14,14.58,17.69,29.4
103.9375,16.19,15.175,14.605,18.01,29.4
103.9479167,16.195,15.205,14.6325,18.4825,29.4
103.9583333,16.2,15.235,14.66,18.955,29.4
103.96875,16.2125,15.2625,14.6925,18.8775,29.4
103.9791667,16.225,15.29,14.725,18.8,29.4
103.9895833,16.2325,15.3275,14.7625,18.95,29.4025
104,16.24,15.365,14.8,19.1,29.405
104.0104167,16.225,15.3875,14.8225,19.1575,29.4075
104.0208333,16.21,15.41,14.845,19.215,29.41
104.03125,16.1925,15.4275,14.8725,19.3625,29.41
104.0416667,16.175,15.445,14.9,19.51,29.41
104.0520833,16.1625,15.47,14.9325,19.53,29.4075
104.0625,16.15,15.495,14.965,19.55,29.405
104.0729167,16.1175,15.495,14.975,19.8275,29.405
104.0833333,16.085,15.495,14.985,20.105,29.405
104.09375,16.0525,15.4925,14.995,20.3975,29.4025
104.1041667,16.02,15.49,15.005,20.69,29.4
104.1145833,15.9975,15.49,15.02,20.67,29.4
104.125,15.975,15.49,15.035,20.65,29.4
104.1354167,15.95,15.4875,15.04,20.8775,29.4
104.1458333,15.925,15.485,15.045,21.105,29.4
104.15625,15.905,15.48,15.0575,21.275,29.3975
104.1666667,15.885,15.475,15.07,21.445,29.395
104.1770833,15.865,15.47,15.0725,21.6875,29.3975
104.1875,15.845,15.465,15.075,21.93,29.4
104.1979167,15.825,15.46,15.0775,21.865,29.3975
104.2083333,15.805,15.455,15.08,21.8,29.395
104.21875,15.7825,15.4525,15.085,21.945,29.3925
104.2291667,15.76,15.45,15.09,22.09,29.39
104.2395833,15.7425,15.4425,15.095,22.5975,29.3875
104.25,15.725,15.435,15.1,23.105,29.385
104.2604167,15.7025,15.4275,15.1,23.86,29.3875
104.2708333,15.68,15.42,15.1,24.615,29.39
104.28125,15.65,15.41,15.0975,25.1675,29.39
104.2916667,15.62,15.4,15.095,25.72,29.39
104.3020833,15.5925,15.39,15.095,26.875,29.3875
104.3125,15.565,15.38,15.095,28.03,29.385
104.3229167,15.5475,15.3725,15.0975,28.31,29.385
104.3333333,15.53,15.365,15.1,28.59,29.385
104.34375,15.51,15.355,15.1,28.4425,29.385
104.3541667,15.49,15.345,15.1,28.295,29.385
104.3645833,15.47,15.335,15.1,28.8775,29.38
104.375,15.45,15.325,15.1,29.46,29.375
104.3854167,15.43,15.315,15.0975,30.2175,29.375
104.3958333,15.41,15.305,15.095,30.975,29.375
104.40625,15.3925,15.295,15.09,32.6125,29.3725
104.4166667,15.375,15.285,15.085,34.25,29.37
104.4270833,15.365,15.2725,15.0775,37.305,29.3725
104.4375,15.355,15.26,15.07,40.36,29.375
104.4479167,15.3525,15.25,15.0675,43.2825,29.375
104.4583333,15.35,15.24,15.065,46.205,29.375
104.46875,15.3625,15.2375,15.065,49.18,29.3725
104.4791667,15.375,15.235,15.065,52.155,29.37
104.4895833,15.3925,15.235,15.065,53.055,29.3675
104.5,15.41,15.235,15.065,53.955,29.365
104.5104167,15.4325,15.235,15.0625,54.3325,29.365
104.5208333,15.455,15.235,15.06,54.71,29.365
104.53125,15.4825,15.2375,15.0575,53.685,29.3675
104.5416667,15.51,15.24,15.055,52.66,29.37
104.5520833,15.5425,15.245,15.0475,51.46,29.3675
104.5625,15.575,15.25,15.04,50.26,29.365
104.5729167,15.6025,15.2375,15.015,47.91,29.365
104.5833333,15.63,15.225,14.99,45.56,29.365
104.59375,15.68,15.2275,14.9775,41.9275,29.36
104.6041667,15.73,15.23,14.965,38.295,29.355
104.6145833,15.815,15.255,14.975,36.455,29.345
104.625,15.9,15.28,14.985,34.615,29.335
104.6354167,16.0075,15.315,14.995,32.295,29.3275
104.6458333,16.115,15.35,15.005,29.975,29.32
104.65625,16.25,15.395,15.0175,28.4225,29.31
104.6666667,16.385,15.44,15.03,26.87,29.3
104.6770833,16.545,15.495,15.0525,26.54,29.2825
104.6875,16.705,15.55,15.075,26.21,29.265
104.6979167,16.8775,15.6175,15.1,26.54,29.2525
104.7083333,17.05,15.685,15.125,26.87,29.24
104.71875,17.215,15.755,15.1475,26.335,29.23
104.7291667,17.38,15.825,15.17,25.8,29.22
104.7395833,17.5375,15.8975,15.19,25.9375,29.2075
104.75,17.695,15.97,15.21,26.075,29.195
104.7604167,17.87,16.05,15.24,25.76,29.1825
104.7708333,18.045,16.13,15.27,25.445,29.17
104.78125,18.24,16.2225,15.3075,24.875,29.15
104.7916667,18.435,16.315,15.345,24.305,29.13
104.8020833,18.6425,16.4125,15.3825,24.105,29.1175
104.8125,18.85,16.51,15.42,23.905,29.105
104.8229167,19.02,16.61,15.46,23.84,29.0925
104.8333333,19.19,16.71,15.5,23.775,29.08
104.84375,19.3,16.8125,15.55,23.27,29.0675
104.8541667,19.41,16.915,15.6,22.765,29.055
104.8645833,19.45,17,15.6475,22.46,29.0475
104.875,19.49,17.085,15.695,22.155,29.04
104.8854167,19.475,17.1475,15.73,22.66,29.0325
104.8958333,19.46,17.21,15.765,23.165,29.025
104.90625,19.4625,17.265,15.815,23.0275,29.015
104.9166667,19.465,17.32,15.865,22.89,29.005
104.9270833,19.4725,17.385,15.935,21.44,28.9975
104.9375,19.48,17.45,16.005,19.99,28.99
104.9479167,19.455,17.5,16.0625,18.725,28.9875
104.9583333,19.43,17.55,16.12,17.46,28.985
104.96875,19.34,17.555,16.14,17.8075,28.98
104.9791667,19.25,17.56,16.16,18.155,28.975
104.9895833,19.175,17.585,16.2,18.6075,28.9775
105,19.1,17.61,16.24,19.06,28.98
105.0104167,19.0125,17.6075,16.2675,19.4,28.9775
105.0208333,18.925,17.605,16.295,19.74,28.975
105.03125,18.8525,17.6075,16.33,19.9275,28.9725
105.0416667,18.78,17.61,16.365,20.115,28.97
105.0520833,18.7075,17.61,16.3975,20.18,28.965
105.0625,18.635,17.61,16.43,20.245,28.96
105.0729167,18.5025,17.5975,16.4625,24.0475,32.72
105.0833333,18.37,17.585,16.495,27.85,36.48
105.09375,18.24,17.5625,16.56,29.885,40.93
105.1041667,18.11,17.54,16.625,31.92,45.38
105.1145833,18.0375,17.4925,16.62,33.015,43.51
105.125,17.965,17.445,16.615,34.11,41.64
105.1354167,17.91,17.4075,16.6025,37.4875,40.505
105.1458333,17.855,17.37,16.59,40.865,39.37
105.15625,17.825,17.3475,16.5875,46.1575,38.8725
105.1666667,17.795,17.325,16.585,51.45,38.375
105.1770833,17.7625,17.31,16.585,53.7525,38.175
105.1875,17.73,17.295,16.585,56.055,37.975
105.1979167,17.685,17.2675,16.575,57.7075,37.8625
105.2083333,17.64,17.24,16.565,59.36,37.75
105.21875,17.59,17.2125,16.555,61.9725,37.6675
105.2291667,17.54,17.185,16.545,64.585,37.585
105.2395833,17.5,17.1575,16.535,67.56,37.53
105.25,17.46,17.13,16.525,70.535,37.475
105.2604167,17.4575,17.1075,16.5175,76.9,37.4325
105.2708333,17.455,17.085,16.51,83.265,37.39
105.28125,17.425,17.07,16.51,81.9525,37.355
105.2916667,17.395,17.055,16.51,80.64,37.32
105.3020833,17.3925,17.0375,16.5075,78.3775,37.2925
105.3125,17.39,17.02,16.505,76.115,37.265
105.3229167,17.395,17.0125,16.5025,63.145,37.24
105.3333333,17.4,17.005,16.5,50.175,37.215
105.34375,17.4425,16.9975,16.5,54.285,39.7575
105.3541667,17.485,16.99,16.5,58.395,42.3
105.3645833,17.54,17.0125,16.51,76.5875,45.5475
105.375,17.595,17.035,16.52,94.78,48.795
105.3854167,17.5725,17.0325,16.51,88.595,48.61
105.3958333,17.55,17.03,16.5,82.41,48.425
105.40625,17.5375,17.0325,16.5025,85.4775,48.5
105.4166667,17.525,17.035,16.505,88.545,48.575
105.4270833,17.48,17.0125,16.4975,84.3325,48.56
105.4375,17.435,16.99,16.49,80.12,48.545
105.4479167,17.395,16.99,16.47,79.96,48.4425
105.4583333,17.355,16.99,16.45,79.8,48.34
105.46875,17.3125,16.9775,16.4425,75.7,47.53
105.4791667,17.27,16.965,16.435,71.6,46.72
105.4895833,17.23,16.945,16.43,69.41,45.9
105.5,17.19,16.925,16.425,67.22,45.08
105.5104167,17.1625,16.9125,16.4275,69.22,44.81
105.5208333,17.135,16.9,16.43,71.22,44.54
105.53125,17.1175,16.8825,16.435,71.6525,44.3225
105.5416667,17.1,16.865,16.44,72.085,44.105
105.5520833,17.115,16.86,16.435,65.47,44.0025
105.5625,17.13,16.855,16.43,58.855,43.9
105.5729167,17.12,16.84,16.4225,65.17,43.81
105.5833333,17.11,16.825,16.415,71.485,43.72
105.59375,17.11,16.795,16.385,71.0525,43.525
105.6041667,17.11,16.765,16.355,70.62,43.33
105.6145833,17.15,16.7575,16.3475,69.2425,43.185
105.625,17.19,16.75,16.34,67.865,43.04
105.6354167,17.24,16.7575,16.3375,66.115,42.975
105.6458333,17.29,16.765,16.335,64.365,42.91
105.65625,17.34,16.78,16.3375,62.915,42.855
105.6666667,17.39,16.795,16.34,61.465,42.8
105.6770833,17.435,16.81,16.335,60.54,42.7475
105.6875,17.48,16.825,16.33,59.615,42.695
105.6979167,17.5325,16.8475,16.3375,59.065,42.645
105.7083333,17.585,16.87,16.345,58.515,42.595
105.71875,17.635,16.8925,16.35,58.315,42.55
105.7291667,17.685,16.915,16.355,58.115,42.505
105.7395833,17.735,16.945,16.37,56.99,42.455
105.75,17.785,16.975,16.385,55.865,42.405
105.7604167,17.8,16.9875,16.38,55.7925,42.3625
105.7708333,17.815,17,16.375,55.72,42.32
105.78125,17.8325,17.02,16.38,54.7225,42.2725
105.7916667,17.85,17.04,16.385,53.725,42.225
105.8020833,17.8975,17.065,16.4,52.065,42.185
105.8125,17.945,17.09,16.415,50.405,42.145
105.8229167,18.005,17.11,16.4225,48.5875,42.1025
105.8333333,18.065,17.13,16.43,46.77,42.06
105.84375,18.15,17.165,16.4525,44.995,42.01
105.8541667,18.235,17.2,16.475,43.22,41.96
105.8645833,18.3125,17.2275,16.4875,42.5225,41.9125
105.875,18.39,17.255,16.5,41.825,41.865
105.8854167,18.45,17.295,16.5175,40.8275,41.8225
105.8958333,18.51,17.335,16.535,39.83,41.78
105.90625,18.5625,17.3725,16.555,39.535,41.7425
105.9166667,18.615,17.41,16.575,39.24,41.705
105.9270833,18.6475,17.445,16.5925,39.48,41.6725
105.9375,18.68,17.48,16.61,39.72,41.64
105.9479167,18.705,17.5175,16.635,39.94,41.615
105.9583333,18.73,17.555,16.66,40.16,41.59
105.96875,18.73,17.5775,16.675,41.2425,41.5725
105.9791667,18.73,17.6,16.69,42.325,41.555
105.9895833,18.715,17.6175,16.7075,43.3875,41.5325
106,18.7,17.635,16.725,44.45,41.51
106.0104167,18.68,17.6525,16.7425,45.3925,41.49
106.0208333,18.66,17.67,16.76,46.335,41.47
106.03125,18.63,17.6775,16.77,47.1525,41.4525
106.0416667,18.6,17.685,16.78,47.97,41.435
106.0520833,18.57,17.685,16.7925,48.635,41.42
106.0625,18.54,17.685,16.805,49.3,41.405
106.0729167,18.51,17.685,16.8125,49.18,41.385
106.0833333,18.48,17.685,16.82,49.06,41.365
106.09375,18.4625,17.6875,16.835,47.76,41.345
106.1041667,18.445,17.69,16.85,46.46,41.325
106.1145833,18.43,17.69,16.86,46.465,41.31
106.125,18.415,17.69,16.87,46.47,41.295
106.1354167,18.395,17.685,16.8775,46.8025,41.28
106.1458333,18.375,17.68,16.885,47.135,41.265
106.15625,18.355,17.68,16.8925,47.225,41.25
106.1666667,18.335,17.68,16.9,47.315,41.235
106.1770833,18.315,17.6725,16.9025,47.055,41.22
106.1875,18.295,17.665,16.905,46.795,41.205
106.1979167,18.2775,17.66,16.9125,46.79,41.1925
106.2083333,18.26,17.655,16.92,46.785,41.18
106.21875,18.245,17.6475,16.9175,47.125,41.165
106.2291667,18.23,17.64,16.915,47.465,41.15
106.2395833,18.2175,17.635,16.92,46.125,41.1325
106.25,18.205,17.63,16.925,44.785,41.115
106.2604167,18.2,17.6275,16.93,44.2375,41.1
106.2708333,18.195,17.625,16.935,43.69,41.085
106.28125,18.1925,17.6225,16.9375,44.065,41.07
106.2916667,18.19,17.62,16.94,44.44,41.055
106.3020833,18.185,17.6175,16.9475,45.4725,41.045
106.3125,18.18,17.615,16.955,46.505,41.035
106.3229167,18.195,17.6375,16.98,44.65,41.1575
106.3333333,18.21,17.66,17.005,42.795,41.28
106.34375,18.22,17.6775,17.03,44.17,41.7675
106.3541667,18.23,17.695,17.055,45.545,42.255
106.3645833,18.145,17.66,17.03,49.83,42.195
106.375,18.06,17.625,17.005,54.115,42.135
106.3854167,17.9825,17.6075,16.9975,56.8675,42.235
106.3958333,17.905,17.59,16.99,59.62,42.335
106.40625,17.8425,17.5675,16.9925,61.64,42.51
