date_local,doy_utc,doy_local,T_air_avg,T_air_std,swc_avg,swc_std,soil_temp_avg,soil_temp_std,cos_a,co2_a,h2o_a,fcos_lower,fcos_corr,fcos_upper,fco2,fh2o
5/10/12 12:53,131.746,131.5374935,,,,,,,483.1,370.3,12.4,,,,-0.129,0.133
5/10/12 13:09,131.756,131.5479147,,,,,,,477.7,371.7,11.2,,,,-0.042,0.049
5/10/12 13:24,131.767,131.5583372,,,,,,,481.7,370.4,12.2,,,,0.027,0.024
5/10/12 13:38,131.777,131.5687439,,,,,,,477.1,371.1,11.8,,,,-0.014,0.006
5/10/12 13:54,131.787,131.5791648,,,,,,,481.2,371.1,11.7,,,,-0.037,0.039
5/10/12 14:09,131.798,131.5895867,,,,,,,537.9,371.2,12,,,,0.106,0.073
5/10/12 14:23,131.808,131.5999937,,,,,,,517.3,371.6,12.1,,,,-0.154,0.117
5/10/12 14:39,131.819,131.6104147,,,,,,,518,371.6,11.9,,,,-0.137,0.109
5/10/12 14:54,131.829,131.6208364,,,,,,,511.3,371.2,11.8,,,,0.062,-0.062
5/10/12 15:08,131.84,131.6312434,,,,,,,513.3,370.3,12.3,,,,0.117,-0.104
5/10/12 15:24,131.85,131.6416656,,,,,,,526.1,369.5,12.2,,,,-0.078,0.054
5/10/12 15:39,131.86,131.6520867,,,,,,,511.8,370,11.7,,,,0.11,-0.092
5/10/12 15:53,131.871,131.6624939,,,,,,,502.2,368.6,12.5,,,,-0.039,0.032
5/10/12 16:09,131.881,131.672915,,,,,,,494.2,369.6,11.8,,,,-0.199,0.114
5/10/12 16:24,131.892,131.683337,,,,,,,503.6,368.4,13.1,,,,0.228,-0.259
5/10/12 16:38,131.902,131.6937436,,,,,,,486.8,369,12.6,,,,0.048,-0.095
5/10/12 16:54,131.912,131.7041647,,,,,,,492.3,369.7,12,,,,-0.003,0.016
5/10/12 17:09,131.923,131.7145873,,,,,,,507.9,369.2,13,,,,0.019,-0.133
5/10/12 21:08,132.09,131.8812434,,,,,,,451.5,390.7,15.9,,,,0.237,0.036
5/10/12 23:09,132.173,131.9645867,,,,,,,454.8,414.5,14.9,,,,0.272,0.012
5/11/12 1:09,132.256,132.0479149,,,,,,,447.6,427.2,14.6,,,,-0.151,0.006
5/11/12 3:08,132.34,132.131244,,,,,,,421.6,422.1,14.1,,,,0.031,0.001
5/11/12 5:09,132.423,132.2145872,,,,,,,434.1,419.1,14.3,,,,-0.287,0.002
5/11/12 19:09,133.006,132.7979154,,,,,,,407.6,373.6,17.4,,,,0.02,0.086
5/11/12 21:08,133.09,132.8812435,,,,,,,406.2,400.4,16.8,,,,-0.257,0.037
5/11/12 23:09,133.173,132.9645865,,,,,,,401.4,405.7,17,,,,0.255,0.014
5/12/12 1:09,133.256,133.0479157,,,,,,,396.9,403.2,16,,,,-0.153,0.019
5/12/12 3:08,133.34,133.1312432,,,,,,,453.8,413.5,15.9,,,,0.369,0.08
5/12/12 5:09,133.423,133.2145866,,,,,,,445.5,425.9,15.7,,,,-0.246,0.084
5/12/12 7:09,133.506,133.2979153,,,,,,,449.1,415,16.2,,,,-0.018,0.051
5/12/12 9:08,133.59,133.3812432,,,,,,,464.8,389.1,13.5,,,,-0.041,0.149
5/12/12 11:09,133.673,133.464587,,,,,,,464,383.7,13.2,,,,-0.15,0.123
5/13/12 10:09,134.631,134.4229149,22.39,,,,,,477.4,380.4,13.3,-0.897591046,-0.581300773,-0.2650105,-0.118,0.21
5/13/12 10:24,134.642,134.4333373,21.34,,,,,,486.6,378.2,13.8,-0.884576751,-0.60667034,-0.328763928,0.075,0.048
5/13/12 10:38,134.652,134.4437438,24.2,,,,,,517.1,377.6,13.7,-0.378313136,0.023268352,0.42484984,0.078,0.157
5/13/12 10:54,134.662,134.4541654,23.01,,,,,,467.2,377.5,13.5,-0.657855457,-0.315256139,0.027343179,-0.095,0.127
5/13/12 11:09,134.673,134.4645871,22.94,,,,,,490.7,377,13.5,-0.059744423,0.279740276,0.619224975,0.214,0.074
5/13/12 11:23,134.683,134.4749932,23.53,,,,,,508.7,376.4,13.8,2.068935678,2.435874241,2.802812803,-0.641,1.864
5/13/12 11:39,134.694,134.4854149,25.8,,,,,,498.1,375.6,14.1,5.170357903,5.67135647,6.172355037,0.417,1.706
5/13/12 11:54,134.704,134.4958366,26.23,,,,,,445.5,375.4,14.1,7.865654999,8.3978227,8.929990402,0.925,1.678
5/13/12 12:08,134.715,134.506243,25.9,,,,,,446.6,377,13.2,3.441565545,3.949633321,4.457701097,-0.132,2.144
5/13/12 12:24,134.725,134.5166649,26.74,,,,,,474.1,377.1,13.4,2.991436694,3.563264836,4.135092977,-0.597,2.202
5/13/12 12:39,134.735,134.5270865,28.47,,,,,,490.6,377.2,13.4,-0.169218801,0.561273755,1.291766311,0.996,1.246
5/13/12 12:53,134.746,134.5374932,28.29,,,,,,503,377.1,13.5,-0.253237409,0.458868865,1.170975138,-0.657,1.364
5/13/12 13:09,134.756,134.5479146,30.89,,,,,,471,376.7,13.4,-4.772141006,-3.744851594,-2.717562182,-0.043,0.108
5/13/12 13:24,134.767,134.5583372,32.15,,,,,,461.5,376,13.4,-0.910484958,0.313646162,1.537777283,0.056,0.066
5/13/12 13:38,134.777,134.5687433,29.92,,,,,,492.2,374.9,13.7,0.727488974,1.624032965,2.520576956,0.148,0.074
5/13/12 13:54,134.787,134.5791646,32.47,,,,,,482,373.6,14,0.290513669,1.56997772,2.849441772,0.055,0.108
5/13/12 14:09,134.798,134.5895867,29.65,,,,,,465,373.5,13.7,-0.04122186,0.821857334,1.684936529,0.181,-0.015
5/13/12 14:23,134.808,134.599993,29.4,,,,,,459,373.8,13.2,0.157280301,0.990448359,1.823616418,-0.243,0.186
5/13/12 14:39,134.819,134.6104146,31.89,,,,,,460.5,373,13,-0.335293606,0.845531978,2.026357562,0.108,0.039
5/13/12 14:54,134.829,134.6208365,33.6,,,,,,471.1,372.6,13.1,-1.154781404,0.339217909,1.833217222,-0.166,0.086
5/13/12 15:08,134.84,134.6312431,31.88,,,,,,486.1,372.9,12.9,-4.647228807,-3.468039878,-2.288850948,-0.048,0.012
5/13/12 15:24,134.85,134.6416654,31.6,,,,,,496.6,372.2,13.3,-3.843319915,-2.709104507,-1.574889098,0.013,0.042
5/13/12 15:39,134.86,134.6520866,33.09,,,,,,492.8,371.5,13.4,-4.71099577,-3.317645868,-1.924295966,0.06,0.04
5/13/12 15:53,134.871,134.6624936,27.79,,,,,,503.5,371.2,13.5,-1.960209179,-1.296796467,-0.633383754,0.104,-0.031
5/13/12 16:09,134.881,134.6729148,28.61,,,,,,503.5,371.1,13.2,0.131366331,0.876482704,1.621599076,0.076,-0.015
5/13/12 16:24,134.892,134.6833373,28.09,,,,,,483.5,371.7,12.5,-0.72515703,-0.032942056,0.659272919,0.057,0.096
5/13/12 16:38,134.902,134.6937433,27.11,,,,,,487,370.9,12.8,-0.106851173,0.495672787,1.098196748,0.896,0.482
5/13/12 16:54,134.912,134.7041651,26.25,,,,,,491.8,371.6,12.1,-2.384109017,-1.850441991,-1.316774965,1.694,0.843
5/13/12 17:09,134.923,134.714587,27.02,,,,,,486.5,371.4,12.3,-2.500419752,-1.905515671,-1.310611589,0.119,-0.013
5/13/12 17:23,134.933,134.7249935,29.33,,,,,,497.1,370.4,12.6,2.786479405,3.61145347,4.436427534,-0.273,1.954
5/13/12 17:39,134.944,134.7354152,26.08,,,,,,491.8,370.5,12.7,-0.21140492,0.309659884,0.830724688,-0.798,1.797
5/13/12 17:54,134.954,134.7458368,26.74,,,,,,490.8,369.1,13.2,0.448077959,1.0199061,1.591734242,0.181,-0.035
5/13/12 18:08,134.965,134.7562431,25.46,,,,,,479.4,370.2,13.4,0.113173599,0.590926552,1.068679505,0.527,0.017
5/13/12 18:24,134.975,134.7666646,23.53,,,,,,485.8,372.9,14.3,-1.789776612,-1.422838049,-1.055899487,1,0.272
5/13/12 18:39,134.985,134.7770864,23.27,,,,,,482.1,371.8,14.1,1.654325097,2.008825735,2.363326373,-0.488,0.858
5/13/12 18:53,134.996,134.7874935,23.86,,,,,,488.6,370,13.9,-1.901321072,-1.517797,-1.134272928,-0.174,0.089
5/13/12 19:09,135.006,134.797915,23.3,,,,,,492.1,370.5,15.5,-0.394267384,-0.038359298,0.317548787,0.295,0.069
5/13/12 19:24,135.017,134.8083372,22.88,,,,,,504,370.6,14.9,0.284414452,0.621259266,0.95810408,0.234,0.101
5/13/12 19:38,135.027,134.8187429,22.47,,,,,,489.2,372,15.4,-2.303971481,-1.984445376,-1.664919271,0.233,0.047
5/13/12 19:54,135.037,134.8291647,21.91,,,,,,478.1,372.7,15.8,-0.314156723,-0.016334857,0.281487008,0.073,0.009
5/13/12 20:09,135.048,134.8395868,20.57,,,,,,496.7,378.4,16.3,0.947055836,1.201291883,1.45552793,0.072,-0.021
5/13/12 20:23,135.058,134.8499934,18.78,,,,,,445.7,383,16.3,0.622005815,0.833896675,1.045787535,0.454,-0.057
5/13/12 20:39,135.069,134.8604153,17.26,,,,,,415.5,390.4,16.3,-0.762915348,-0.575175406,-0.387435465,1.956,-0.053
5/13/12 20:54,135.079,134.8708373,16.21,,,,,,428.4,391.1,15.7,-0.159427271,0.01690922,0.193245712,0.339,-0.025
5/13/12 21:08,135.09,134.8812432,15.4,,,,,,433.7,392.2,15.4,0.308498316,0.478591144,0.648683972,0.951,0.004
5/13/12 21:24,135.1,134.8916652,14.78,,,,,,434.7,395.8,15.2,-1.020470302,-0.853806286,-0.687142269,1.465,-0.019
5/13/12 21:39,135.11,134.9020874,14.32,,,,,,440.5,394.8,15.1,-0.542417821,-0.377601014,-0.212784207,1.461,-0.033
5/13/12 21:53,135.121,134.9124937,14.03,,,,,,466.3,384.7,14.8,-1.636529636,-1.472590208,-1.308650781,2.439,0.007
5/13/12 22:09,135.131,134.9229157,13.82,,,,,,468,384,14.8,-1.023007218,-0.859570286,-0.696133354,1.539,0.003
5/13/12 22:24,135.142,134.9333367,13.67,,,,,,474.5,385.9,14.6,-1.651034734,-1.487890357,-1.32474598,2.311,0.027
5/13/12 22:38,135.152,134.9437438,13.54,,,,,,470.8,390.7,14.5,-0.809475517,-0.64654092,-0.483606323,0.863,0.027
5/13/12 22:54,135.162,134.9541652,13.45,,,,,,469.2,396.5,14.5,-0.455638925,-0.292826144,-0.130013363,0.819,0.011
5/13/12 23:09,135.173,134.9645871,13.37,,,,,,460.8,397,14.5,-0.55675858,-0.394038212,-0.231317845,0.769,0.01
5/13/12 23:23,135.183,134.9749937,13.33,,,,,,435.4,438.5,14.6,-5.175078976,-5.012399267,-4.849719558,9.631,0
5/13/12 23:39,135.194,134.985415,13.31,,,,,,445.2,456.4,14.2,-4.458295189,-4.295634431,-4.132973674,9.861,-0.032
5/13/12 23:54,135.204,134.9958373,13.31,,,,,,418.6,515.4,8.9,-3.41601678,-3.253356022,-3.090695264,6.157,-0.051
5/14/12 0:08,135.215,135.0062432,13.3,,,,,,432.1,454.6,3.6,-3.222154429,-3.059502803,-2.896851178,5.544,-0.041
5/14/12 0:24,135.225,135.0166652,13.19,,,,,,466,455.2,13.8,-4.593717438,-4.431151249,-4.26858506,13.821,0.008
5/14/12 0:39,135.235,135.0270873,13.04,,,,,,470,465.3,9.7,-3.408505256,-3.246011741,-3.083518226,8.187,0.003
5/14/12 0:53,135.246,135.0374938,13,,,,,,431.4,560.9,6.5,-4.624709043,-4.462226482,-4.299743922,3.034,0.004
5/14/12 1:09,135.256,135.047915,12.98,,,,,,436.2,529.7,3.5,0.020172709,0.182651111,0.345129512,4.231,-0.058
5/14/12 1:24,135.267,135.058337,13,,,,,,446.1,529.3,7.7,-2.136535859,-1.974053298,-1.811570737,5.04,-0.194
5/14/12 1:38,135.277,135.0687432,13.07,,,,,,427.6,513.5,14.7,-1.21665874,-1.054154694,-0.891650648,1.053,-0.003
5/14/12 1:54,135.287,135.0791652,12.85,,,,,,444.7,525.7,8.4,-0.354055721,-0.191583126,-0.02911053,-1.338,0.054
5/14/12 2:09,135.298,135.0895873,12.61,,,,,,439.3,536.1,0.7,-0.507545235,-0.344988386,-0.182431537,2.886,0.036
5/14/12 2:23,135.308,135.0999938,12.24,,,,,,446.1,558.1,2,-2.124925783,-1.962005686,-1.799085589,1.847,-0.125
5/14/12 2:39,135.319,135.1104156,12,,,,,,455.1,556,0.2,-1.218907907,-1.055606643,-0.89230538,1.148,0.023
5/14/12 2:54,135.329,135.1208373,11.71,,,,,,474.8,537.9,0.5,-5.160488129,-4.99657975,-4.832671371,7.885,0.029
5/14/12 3:08,135.34,135.1312439,11.35,,,,,,455.3,516,0.6,-0.342365902,-0.177489865,-0.012613828,3.931,0.069
5/14/12 3:24,135.35,135.1416656,11.07,,,,,,449.1,499.9,0.4,-1.390005788,-1.22422029,-1.058434792,1.583,0.082
5/14/12 3:39,135.36,135.1520872,10.97,,,,,,432.2,503.7,0,-0.340495075,-0.174352666,-0.008210257,3.247,-0.042
5/14/12 3:53,135.371,135.1624938,10.79,,,,,,403.8,503,0,-0.947109194,-0.780282893,-0.613456592,0.446,0.085
5/14/12 4:09,135.381,135.1729156,10.4,,,,,,415.3,514.9,0.2,-0.919751925,-0.751266826,-0.582781726,1.081,0.189
5/14/12 4:24,135.392,135.1833364,10.14,,,,,,389,565.6,0.3,-1.267788772,-1.098068534,-0.928348296,1.068,0.169
5/14/12 4:38,135.402,135.1937432,9.89,,,,,,401.1,552.7,0.4,-0.189435518,-0.018434336,0.152566846,0.215,0.165
5/14/12 4:54,135.412,135.2041656,9.65,,,,,,412.2,547.9,0.5,-2.058251679,-1.885937862,-1.713624044,4.27,0.134
5/14/12 5:09,135.423,135.2145875,9.56,,,,,,398.9,529.1,0.4,-1.235750299,-1.062923896,-0.890097493,2.038,0.116
5/14/12 5:23,135.433,135.2249933,9.48,,,,,,415.5,514,0.6,-1.886123598,-1.712832438,-1.539541278,3.233,0.1
5/14/12 5:39,135.444,135.2354147,9.37,,,,,,399.9,488.3,0.5,-2.77935021,-2.605406178,-2.431462147,3.663,0.127
5/14/12 5:54,135.454,135.2458366,9.34,,,,,,398.8,516.6,0.4,-0.20443672,-0.030311884,0.143812952,-0.894,0.157
5/14/12 6:08,135.465,135.2562434,9.25,,,,,,389.4,539.1,0.2,-0.757803194,-0.58312896,-0.408454726,0.701,0.143
5/14/12 6:24,135.475,135.2666649,9.14,,,,,,374.9,562.7,0.5,-0.732429715,-0.55706993,-0.381710145,-0.113,0.13
5/14/12 6:39,135.485,135.2770865,9.28,,,,,,376,579.2,0.9,-1.339737057,-1.165247114,-0.990757172,1.881,0.051
5/14/12 6:53,135.496,135.2874932,9.79,,,,,,384.9,551.9,1.2,-4.047986823,-3.876448411,-3.704909999,2.996,-0.021
5/14/12 7:09,135.506,135.2979149,10.69,,,,,,374.1,580.2,-2.6,0.170969689,0.33819854,0.505427392,-1.544,-0.63
5/14/12 7:24,135.517,135.309,12.37,,0.173,,14.47,,421.6,539.6,1.2,,,,,
5/14/12 7:38,135.527,135.319,13.51,,0.173,,14.47,,444.7,488.4,2.4,,,,,
5/14/12 7:54,135.537,135.33,14.66,,0.175,,15.47,,433.8,482,6.5,,,,,
5/14/12 8:09,135.548,135.34,16.27,,0.175,,15.47,,422.6,468.4,15.1,0.341281765,0.518165487,0.695049209,2.348,0.381
5/14/12 8:23,135.558,135.351,18.13,,0.174,,16.62,,408.6,464.8,15.8,0.191519931,0.391820841,0.592121751,2.094,0.505
5/14/12 8:39,135.569,135.361,19.88,,0.174,,16.62,,418.4,445.2,15.9,0.427137124,0.663121616,0.899106107,3.137,0.741
5/14/12 8:54,135.579,135.372,21.55,,0.175,,18.26,,434.4,424.5,16,0.898378214,1.183306814,1.468235414,1.947,0.598
5/14/12 9:08,135.59,135.382,23.53,,0.175,,18.26,,450.7,401.7,15.5,0.037402692,0.404439053,0.771475415,3.351,0.753
5/14/12 9:24,135.6,135.392,25.27,,0.176,,20.04,,452.7,403.3,15.9,0.308141765,0.773552747,1.238963729,2.36,0.705
5/14/12 9:39,135.61,135.403,26.93,,0.176,,20.04,,448.5,390.6,15.4,0.731964979,1.31918246,1.90639994,1.772,0.863
5/14/12 9:53,135.621,135.413,28.52,,0.178,,22.38,,463.9,383.2,15.6,0.06232445,0.798007032,1.533689615,2.124,0.831
5/14/12 10:09,135.631,135.424,30.31,,0.178,,22.38,,470.6,380.5,15,0.54311709,1.49073345,2.43834981,2.091,0.996
5/14/12 10:24,135.642,135.434,31.88,,0.179,,24.98,,465.3,379.4,14.2,1.373447962,2.553291299,3.733134636,1.723,1.091
5/14/12 10:38,135.652,135.444,31.93,,0.179,,24.98,,466.1,377.3,14,1.523532554,2.710926021,3.898319488,2.217,0.962
5/14/12 11:09,135.673,135.465,33.52,,0.18,,27.27,,466.3,371,13.5,2.191424969,3.668800347,5.146175724,2.635,1.008
5/14/12 13:09,135.756,135.549,29.46,,0.185,,30.34,,475.1,374.4,12.3,2.544651843,3.385143146,4.225634449,2.749,0.945
5/14/12 15:08,135.84,135.632,37.1,,0.182,,28.82,,480.3,374.2,11.6,1.699275905,4.086910637,6.474545369,4.313,1.252
5/14/12 17:09,135.923,135.715,31.35,,0.181,,26.9,,484.2,371.6,11.9,1.197511988,2.292631172,3.387750356,4.045,0.95
5/14/12 19:09,136.006,135.799,23.48,,0.178,,24.43,,493.1,372.4,12.9,1.227460807,1.591965015,1.956469223,3.638,0.774
5/14/12 21:08,136.09,135.882,15.94,,0.175,,20.35,,480.4,403.7,14.8,0.746764291,0.920769974,1.094775657,3.256,0.337
5/14/12 23:09,136.173,135.965,15.32,,0.175,,18.6,,441.5,409.9,14.6,-0.032850701,0.136736427,0.306323555,3.847,0.384
5/15/12 1:09,136.256,136.049,14.1,,0.172,,17.97,,418,431.8,14.6,-0.46153204,-0.297389209,-0.133246377,3.597,0.231
5/15/12 3:08,136.34,136.132,12.85,,0.172,,16.68,,433.9,418.7,13.7,0.032707799,0.195180796,0.357653792,2.463,0.296
5/15/12 5:09,136.423,136.215,12.23,,0.169,,16.17,,424.7,439.3,13.5,-0.761191418,-0.598257685,-0.435323953,3.318,0.15
5/15/12 7:09,136.506,136.299,13.14,,0.169,,15.73,,409,426.4,14.1,-0.862814367,-0.700279057,-0.537743747,3.175,0.242
5/15/12 9:08,136.59,136.382,26.31,,0.171,,19.85,,473.6,397.4,15.3,-0.256434958,0.281454087,0.819343132,2.762,0.878
5/15/12 11:09,136.673,136.465,37.86,,0.178,,30.5,,470.8,380.2,14.7,1.098552324,3.733708055,6.368863787,3.445,1.269
5/15/12 13:09,136.756,136.549,42.11,,0.185,,38.05,,533.7,377.4,11.9,5.136161812,9.665942837,14.19572386,4.276,1.605
5/15/12 15:08,136.84,136.632,41.31,,0.182,,34.27,,501.7,377.5,10.1,3.389587134,7.489457673,11.58932821,5.108,1.344
5/15/12 17:09,136.923,136.715,35.92,,0.177,,30.51,,501.8,377.5,9.6,2.000981742,4.044295448,6.087609154,4.893,1.199
5/15/12 19:09,137.006,136.799,27.59,,0.174,,27.1,,503.2,373,13.6,2.706054465,3.350754757,3.995455048,4.985,0.644
5/15/12 21:08,137.09,136.882,18.13,,0.171,,22.93,,487.8,391.1,15.2,2.318229934,2.518661281,2.719092629,4.315,0.352
5/15/12 23:09,137.173,136.965,15.25,,0.168,,19.98,,456.6,414,15.2,0.146783395,0.315955721,0.485128047,4.696,0.23
5/16/12 1:09,137.256,137.049,14.94,,0.166,,18.71,,478.2,406.1,14.9,0.609544477,0.776977138,0.944409798,3.403,0.273
5/16/12 3:08,137.34,137.132,13.35,,0.164,,17.57,,475,406.1,14.7,-0.001948412,0.160753204,0.32345482,3.563,0.097
5/16/12 9:08,137.59,137.382,25.55,,0.166,,20.25,,486.6,397.8,16.2,-0.228832896,0.255226337,0.73928557,3.439,0.585
5/16/12 11:09,137.673,137.465,37.2,,0.172,,30.88,,476.7,382.9,15.5,2.157496607,4.577318597,6.997140586,3.644,1.012
5/16/12 13:09,137.756,137.549,41.86,,0.176,,38.67,,492.1,377.1,9.8,5.459225989,9.850796057,14.24236613,4.459,1.401
5/16/12 15:08,137.84,137.632,45.55,,0.175,,36,,511.3,376.3,11.1,-2.89990666,4.01999257,10.9398918,5.178,1.429
5/16/12 17:09,137.923,137.715,38.4,,0.172,,32.42,,523.1,374.8,11.1,1.58542579,4.412821267,7.240216744,6.094,1.136
5/16/12 19:09,138.006,137.799,29.2,,0.169,,28.81,,508.6,372.2,13.1,3.434827564,4.244333271,5.053838978,4.975,0.808
5/16/12 21:08,138.09,137.882,19.79,,0.166,,24.25,,493.6,393.4,16,1.852266026,2.08605294,2.319839855,4.412,0.339
5/16/12 23:09,138.173,137.965,17.4,,0.163,,21.51,,507.5,405.8,16,0.851732838,1.041353727,1.230974617,3.459,0.256
5/17/12 1:09,138.256,138.049,15.43,,0.162,,19.9,,499.2,417.7,15.9,0.827203362,0.997490799,1.167778236,4.254,0.129
5/17/12 3:08,138.34,138.132,14.08,,0.161,,18.36,,442.6,418.8,15.6,0.288377136,0.452441371,0.616505607,4.22,0.063
5/17/12 5:09,138.423,138.215,12.85,,0.158,,17.49,,431.8,442,,-0.060522249,0.10194998,0.264422209,3.848,
5/17/12 7:09,138.506,138.299,13.77,,0.16,,16.93,,426.3,441.7,14.9,-0.300411749,-0.137070347,0.026271055,3.535,0.194
5/17/12 9:08,138.59,138.382,28.06,,0.16,,21.69,,484.2,389.1,14.9,0.179107053,0.86799594,1.556884826,3.265,0.942
5/17/12 11:09,138.673,138.465,41.71,,0.167,,32.58,,474.5,374.8,11.4,-0.643311711,3.66980586,7.982923431,3.261,1.532
5/17/12 13:09,138.756,138.549,45.88,,0.173,,41.24,,500.2,374.7,10.1,-0.592703892,6.601989513,13.79668292,4.024,1.512
5/17/12 15:08,138.84,138.632,46.42,,0.171,,38.06,,486.5,371.6,13.8,-4.171722197,3.512357678,11.19643755,5.944,1.363
5/17/12 17:09,138.923,138.715,38.53,,0.167,,34.28,,517.4,369.9,15,2.740631624,5.616010912,8.4913902,6.292,0.983
5/17/12 19:09,139.006,138.799,29.7,,0.163,,29.92,,507.9,369.2,16,3.474050273,4.342989677,5.211929081,5.838,0.6
5/17/12 21:08,139.09,138.882,23,,0.161,,25.98,,494.4,375.6,16.3,2.587047342,2.929020728,3.270994114,5.579,0.399
5/17/12 23:09,139.173,138.965,20.42,,0.159,,23.48,,469.1,383,15.8,1.283968195,1.53411085,1.784253504,4.592,0.339
5/18/12 1:09,139.256,139.049,19.46,,0.156,,22.35,,457.1,385.5,15.4,0.785760676,1.011759391,1.237758106,4.019,0.389
5/18/12 3:08,139.34,139.132,18.38,,0.156,,21.35,,495.9,387.1,15,0.592149654,0.796761533,1.001373412,3.947,0.342
5/18/12 5:09,139.423,139.215,18.74,,0.154,,20.69,,480.9,383.6,15.1,-0.014636048,0.19641471,0.407465468,3.675,0.346
5/18/12 7:09,139.506,139.299,19.7,,0.153,,20.76,,495.4,384.1,15.5,0.89713444,1.12881364,1.360492839,3.463,0.386
5/18/12 9:08,139.59,139.382,28.53,,0.155,,22.54,,493.9,379.3,15.8,-0.147566997,0.588740827,1.325048652,3.236,0.742
5/18/12 11:09,139.673,139.465,40.1,,0.161,,34.04,,512.8,374.5,15,-0.324828816,3.194032152,6.712893121,3.423,1.12
5/18/12 13:09,139.756,139.549,43.6,,0.167,,40.29,,517.8,371,15.5,1.72559375,7.179540334,12.63348692,2.843,1.218
5/18/12 15:08,139.84,139.632,42.6,,0.163,,37.75,,518.1,370.9,14,1.555332096,6.370090962,11.18484983,4.148,1.168
5/18/12 17:09,139.923,139.715,36.5,,0.16,,34.11,,507.9,371,12.6,2.334245968,4.539195141,6.744144315,5.802,0.976
5/18/12 19:09,140.006,139.799,29.48,,0.157,,30.09,,494.8,368.9,16.1,2.905256325,3.748123208,4.590990091,6.219,0.533
5/18/12 21:08,140.09,139.882,24.41,,0.155,,26.6,,478.4,372.9,15.8,1.956506038,2.369636282,2.782766526,5.779,0.383
5/18/12 23:09,140.173,139.965,22.99,,0.153,,24.77,,462.2,372.4,16.4,1.737138512,2.079022603,2.420906693,5.347,0.381
5/19/12 1:09,140.256,140.049,21.67,,0.151,,23.58,,475.6,375.7,16.7,0.971860224,1.26089662,1.549933016,4.985,0.311
5/19/12 3:08,140.34,140.132,20.65,,0.149,,22.74,,479.9,378.8,16.1,0.461634152,0.71816505,0.974695947,4.776,0.332
5/19/12 5:09,140.423,140.215,19.73,,0.15,,21.62,,501.7,381.9,16.6,0.33236324,0.56456559,0.796767939,4.966,0.267
5/19/12 7:09,140.506,140.299,21.32,,0.148,,21.36,,493.1,378,17.8,0.47482635,0.752203995,1.02958164,4.862,0.311
5/19/12 9:08,140.59,140.382,28.14,,0.15,,24.62,,494.2,373.8,18.4,0.294133026,0.990873492,1.687613958,4.509,0.522
5/19/12 11:09,140.673,140.465,38.77,,0.155,,33.64,,507.4,371,17.5,-0.211898681,2.755567074,5.723032829,4.011,0.898
5/19/12 13:09,140.756,140.549,43.35,,0.159,,41.04,,528.3,369.1,19.7,1.291714273,6.574965599,11.85821693,5.805,1.013
5/19/12 15:08,140.84,140.632,40.28,,0.157,,36.43,,538.3,367.5,20.5,1.413299403,5.011798796,8.610298188,5.835,0.858
5/19/12 17:09,140.923,140.715,35.57,,0.155,,34.4,,521,367.4,20.1,2.21729471,4.16694474,6.116594771,5.792,0.653
5/19/12 19:09,141.006,140.799,29.48,,0.153,,30.38,,507.4,368.9,20.3,2.438680107,3.281546989,4.124413872,5.713,0.455
5/19/12 21:08,141.09,140.882,24.83,,0.15,,27.42,,496,373.9,19.4,2.343503318,2.781279766,3.219056214,6.053,0.37
5/19/12 23:09,141.173,140.965,22.32,,0.148,,25.43,,512.8,392.6,20.5,1.96548036,2.278818266,2.592156171,5.815,0.201
5/20/12 1:09,141.256,141.049,21.45,,0.148,,24.39,,486.4,383.9,18.6,2.10632604,2.388046884,2.669767728,4.303,0.578
5/20/12 3:08,141.34,141.132,20.58,,0.144,,23.34,,521.5,398.4,20.7,-0.044009025,0.210625952,0.465260928,6.164,0.069
5/20/12 5:09,141.423,141.215,17.15,,0.144,,20.74,,486.2,386.4,15.4,-0.594167072,-0.407785653,-0.221404233,3.539,0.241
5/20/12 7:09,141.506,141.299,16.26,,0.143,,19.5,,502.2,389.6,15,-0.284099442,-0.107326135,0.069447171,2.532,0.2
5/20/12 9:08,141.59,141.382,21.15,,0.143,,20.91,,486.4,384.5,14.8,-0.114469815,0.157133402,0.42873662,2.333,0.373
5/20/12 11:09,141.673,141.465,33.7,,0.148,,28.89,,470.9,380,15.3,1.152403289,2.666909635,4.181415981,2.547,0.856
5/20/12 13:09,141.756,141.549,35.21,,0.151,,33.74,,490.1,377.1,14.5,2.570242439,4.428691958,6.287141477,2.808,0.86
5/20/12 15:08,141.84,141.632,40.69,,0.149,,34.32,,506.2,377,14.4,-0.916390333,2.876988662,6.670367657,4.239,0.973
5/20/12 17:09,141.923,141.715,31.99,,0.15,,31.27,,500.2,377.3,14.4,1.700473558,2.89811476,4.095755961,4.054,0.633
5/20/12 19:09,142.006,141.799,27.38,,0.146,,28.74,,490.6,377.2,14,1.383114615,2.009104224,2.635093832,4.476,0.473
5/20/12 21:08,142.09,141.882,20.54,,0.144,,24.74,,474.5,410.4,15.4,1.925549795,2.178821706,2.432093618,4.371,0.306
5/20/12 23:09,142.173,141.965,16.69,,0.142,,21.83,,451,412.5,14.1,1.401395663,1.582413032,1.763430402,4.061,0.292
5/21/12 1:09,142.256,142.049,14.86,,0.139,,20.18,,513.7,448.6,14.3,-1.050164755,-0.883139777,-0.716114798,4.5,0.163
